movie_id,title,tags
443791,Underwater,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time. Horror Science Fiction Action Adventure KristenStewart VincentCassel MamoudouAthie T.J.Miller JohnGallagherJr. WilliamEubank"
526019,Like a Boss,"Two female friends with very different ideals decide to start a beauty company together. One is more practical, while the other wants to earn her fortune and live a lavish lifestyle. Comedy TiffanyHaddish RoseByrne SalmaHayekPinault KaranSoni JacobLatimore MiguelArteta"
527534,The Murder of Nicole Brown Simpson,"In 1994 Nicole Brown Simpson and her friend Ronald Goldman were brutally murdered in her Los Angeles home by whom most believe to be O.J Simpson. But what role did Glen Rogers, also known as the Casanova Killer play in their death? Thriller Drama Crime MenaSuvari NickStahl TarynManning AgnesBruckner CCKing DanielFarrands"
662844,Angels Fallen,"After the tragic loss of his wife battling the forces of darkness, Gabriel is persuaded to rejoin his former team of demon hunters traveling from relatively obscurity in America to the deep unknown regions of Europe. He is joined by his estranged best friend Michael who harbors a dark secret, the mystical Hannah whose visions predict the future, and a motley crew of demon slayers. After losing part of his team Gabriel must confront his tragic past and decide who really is friend or foe. Horror Fantasy Action HoustonRhines MichaelTeh NicolaPosener LiJing MichaelMadsen AliZamani"
38700,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel. Thriller Action Crime WillSmith MartinLawrence PaolaNuñez VanessaHudgens AlexanderLudwig AdilElArbi BilallFallah"
448119,Dolittle,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures. Family Comedy Fantasy Adventure RobertDowneyJr. AntonioBanderas MichaelSheen JimBroadbent JessieBuckley StephenGaghan"
651070,A Fall from Grace,"When a law-abiding woman gets indicted for murdering her husband, her lawyer soon realizes that a larger conspiracy may be at work. Drama Thriller Mystery CrystalFox PhyliciaRashād BreshaWebb MehcadBrooks CicelyTyson TylerPerry"
522627,The Gentlemen,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him. Action Crime Comedy MatthewMcConaughey CharlieHunnam HenryGolding MichelleDockery JeremyStrong GuyRitchie"
492611,The Turning,"A young woman quits her teaching job to be a private tutor for two wealthy young kids, but soon starts to suspect there’s more to their house than what meets the eye. Horror Thriller MackenzieDavis FinnWolfhard BrooklynnPrince MarkHuberman NiallGreigFulton FloriaSigismondi"
442065,The Last Full Measure,"The incredible true story of Vietnam War hero William H. Pitsenbarger, a U.S. Air Force Pararescuemen medic who personally saved over sixty men. Thirty-two years later, Pentagon staffer Scott Huffman investigates a Congressional Medal of Honor request for Pitsenbarger and uncovers a high-level conspiracy behind the decades-long denial of the medal, prompting Huffman to put his own career on the line to seek justice for the fallen airman. Drama Action War SebastianStan ChristopherPlummer WilliamHurt EdHarris SamuelL.Jackson ToddRobinson"
658199,John Henry,"Ex-gang member John Henry is a quiet man with a violent past. When two immigrant kids on the run from his former South Los Angeles gang leader stumble into his life, John is forced to reconcile with his past in order to try and give them a future. Drama Thriller TerryCrews Ludacris MaestroHarrell KimberlyHebertGregory KenForee WillForbes"
466622,The Rhythm Section,"When she discovers the plane crash that claimed the lives of her family was no accident, Stephanie Patrick enters the dark, complex world of international espionage seeking vengeance. With nothing left to lose, Stephanie transforms from victim to assassin and discovers that neither revenge nor the truth are what they appear. Action Thriller BlakeLively JudeLaw SterlingK.Brown IvanaBasic NasserMemarzia ReedMorano"
542224,Gretel & Hansel,"A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil. Fantasy Horror Mystery SophiaLillis SamuelLeakey AliceKrige JessicaDeGouw CharlesBabalola OzPerkins"
627463,The Assistant,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position. Drama JuliaGarner MatthewMacfadyen MakenzieLeigh KristineFroseth JonnyOrsini KittyGreen"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord. Action Crime MargotRobbie EwanMcGregor MaryElizabethWinstead JurneeSmollett RosiePerez CathyYan"
474764,The Lodge,"When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past. Drama Horror Thriller RileyKeough JaedenMartell LiaMcHugh RichardArmitage AliciaSilverstone VeronikaFranz SeverinFiala"
550440,Timmy Failure: Mistakes Were Made,"An 11-year old boy believes that he is the best detective in town and runs the agency Total Failures with his best friend, an imaginary 1,200 pound polar bear. Family Mystery Comedy Fantasy WinslowFegley OpheliaLovibond WallaceShawn CraigRobinson KyleBornheimer TomMcCarthy"
653601,Horse Girl,"A socially awkward woman with a fondness for arts and crafts, horses, and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life. Drama AlisonBrie DebbyRyan JohnReynolds MollyShannon JohnOrtiz JeffBaena"
565426,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture. Romance Comedy LanaCondor NoahCentineo JordanFisher AnnaCathcart JohnCorbett MichaelFimognari
454626,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination. Action Science Fiction Comedy Family BenSchwartz JamesMarsden TikaSumpter JimCarrey NatashaRothwell JeffFowler"
539537,Fantasy Island,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios. Horror Fantasy Adventure Mystery MichaelPeña MaggieQ LucyHale MichaelRooker AustinStowell JeffWadlow"
589049,The Photograph,"When famed photographer Christina Eames dies unexpectedly, she leaves her estranged daughter, Mae, hurt, angry and full of questions. When Mae finds a photograph tucked away in a safe-deposit box, she soon finds herself delving into her mother's early life -- an investigation that leads to an unexpected romance with a rising journalist. Drama Romance IssaRae LaKeithStanfield ChantéAdams Y'lanNoel KelvinHarrisonJr. StellaMeghie"
560391,Downhill,"Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other. Drama Comedy JuliaLouis-Dreyfus WillFerrell ZachWoods ZoeChao MirandaOtto NatFaxon JimRash"
663255,Spy Intervention,"When the world's greatest spy meets the woman of his dreams, he abandons his adventurous existence and settles into the security of suburbia. Action Adventure Comedy PoppyDelevingne DrewVanAcker DaveSheridan BlakeAnderson BrittanyFurlan DrewMylrea"
481848,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master. Adventure Family Drama HarrisonFord DanStevens ColinWoodell KarenGillan OmarSy ChrisSanders"
556678,Emma.,"In 1800s England, a well-meaning but selfish young woman meddles in the love lives of her friends. Comedy Romance AnyaTaylor-Joy JohnnyFlynn JoshO'Connor CallumTurner MiaGoth AutumndeWilde"
505225,The Last Thing He Wanted,"At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows. Drama Thriller AnneHathaway BenAffleck RosiePerez WillemDafoe EdiGathegi DeeRees"
555974,Brahms: The Boy II,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms. Horror Mystery Thriller KatieHolmes ChristopherConvery OwainYeoman RalphIneson AnjaliJay WilliamBrentBell"
526007,The Night Clerk,"Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim. Thriller Crime Drama TyeSheridan AnadeArmas HelenHunt JohnLeguizamo JohnathonSchaech MichaelCristofer"
566927,Impractical Jokers: The Movie,The story of a humiliating high school mishap from 1992 that sends the Impractical Jokers on the road competing in hidden-camera challenges for the chance to turn back the clock and redeem three of the four Jokers. Comedy PaulaAbdul JoeGatto JamesMurray BrianQuinn SalVulcano ChrisHenchy
570670,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see. Thriller Science Fiction Horror ElisabethMoss AldisHodge StormReid MichaelDorman HarrietDyer LeighWhannell"
342470,All the Bright Places,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana. Romance Drama ElleFanning JusticeSmith AlexandraShipp KelliO'Hara LamarJohnson BrettHaley
399363,Wendy,"A re-imagining of ""Peter Pan"" from the point of view of Wendy Darling, who finds herself lost on a mysterious island where aging and time have come unglued. She must fight to save her family, her freedom and the joyous spirit of youth. Drama Fantasy DevinFrance ShayWalker TommieLynnMilazzo GageNaquin YashuaMack BenhZeitlin"
457335,Guns Akimbo,"An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. In order to survive and rescue his kidnapped ex-girlfriend, he must battle Nix, a heavily armed and much more experienced fighter. Action Comedy DanielRadcliffe SamaraWeaving NatashaLiuBordizzo NedDennehy RhysDarby JasonLeiHowden"
508439,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there. Family Animation Adventure Comedy Fantasy TomHolland ChrisPratt JuliaLouis-Dreyfus OctaviaSpencer MelRodriguez DanScanlon"
529485,The Way Back,"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction, attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater. Drama BenAffleck AlMadrigal MichaelaWatkins JaninaGavankar GlynnTurman GavinO'Connor"
581600,Spenser Confidential,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers. Comedy Action Thriller MarkWahlberg WinstonDuke AlanArkin IlizaShlesinger MichaelGaston PeterBerg"
627725,The Banker,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream. Drama AnthonyMackie SamuelL.Jackson NicholasHoult NiaLong JessieT.Usher GeorgeNolfi"
566872,The Burnt Orange Heresy,"Hired to steal a rare painting from one of the most enigmatic painters of all time, an ambitious art dealer becomes consumed by his own greed and insecurity as the operation spins out of control. Mystery Thriller Crime ClaesBang ElizabethDebicki MickJagger DonaldSutherland RosalindHalstead GiuseppeCapotondi"
586461,Swallow,"Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession. Drama Thriller Horror HaleyBennett AustinStowell ElizabethMarvel DavidRasche DenisO'Hare CarloMirabella-Davis"
766267,First Cow: A Place in This World,Behind the scenes of the creation of Kelly Reichardt's First Cow (2019). Documentary KellyReichardt JonathanRaymond ChristopherBlauvelt JohnMagaro OrionLee JonathanMefford
338762,Bloodshot,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought. Action Science Fiction Adventure VinDiesel EizaGonzález SamHeughan TobyKebbell TalulahRiley DaveWilson"
514847,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers. Action Thriller Horror BettyGilpin HilarySwank EthanSuplee TeriWyble IkeBarinholtz CraigZobel"
585244,I Still Believe,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope. Music Drama Romance K.J.Apa BrittRobertson NathanParsons GarySinise ShaniaTwain JonErwin AndrewErwin
567970,Lost Girls,"When Mari Gilbert's daughter disappears, police inaction drives her own investigation into the gated Long Island community where Shannan was last seen. Her search brings attention to over a dozen murdered prostitutes. Drama Mystery Thriller History AmyRyan ThomasinMcKenzie LolaKirke GabrielByrne OonaLaurence LizGarbus"
382748,Stargirl,"Leo Borlock is an average student at Mica High School. He gets decent grades, is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway, a confident and colorful new student with a penchant for the ukulele, who stands out in a crowd. She is kind, finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body, and she quickly goes from being ignored and ridiculed to accepted and praised, then back again, sending Leo on a rollercoaster ride of emotions. Comedy Drama Romance Family GraceVanderWaal GrahamVerchere KaranBrar MaximilianoHernández DarbyStanchfield JuliaHart"
567714,The Roads Not Taken,"The film follows 24 hours in the life of father and daughter Leo and Molly, as they weave their way around New York City, until their ordinary but stressful day takes on a hallucinatory and epic quality. Drama JavierBardem ElleFanning SalmaHayekPinault LauraLinney BrankaKatić SallyPotter"
595671,Never Rarely Sometimes Always,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy. Drama SidneyFlanigan TaliaRyder ThéodorePellerin RyanEggold SharonVanEtten ElizaHittman
539617,Big Time Adolescence,"A seemingly bright and mostly innocent 16-year-old named Mo attempts to navigate high school under the guidance of his best friend Zeke, an unmotivated-yet-charismatic college dropout. Although Zeke genuinely cares about Mo, things start to go awry as he teaches Mo nontraditional life lessons in drug dealing, partying, and dating. Meanwhile, Mo’s well-meaning dad tries to step in and take back the reins of his son’s upbringing. Comedy GriffinGluck PeteDavidson JonCryer SydneySweeney EmilyArlook JasonOrley"
535987,Lost Transmissions,"When an acclaimed music producer goes off his medication for schizophrenia, his friends chase him though the LA music scene to help commit him to a psychiatric hospital, revealing the troubling inadequacies of the mental health care system. Drama JunoTemple SimonPegg RebeccaHazlewood DaisyBishop JamieHarris KatharineO'Brien"
491926,Resistance,The story of mime Marcel Marceau as he works with a group of Jewish boy scouts and the French Resistance to save the lives of ten thousand orphans during World War II. War History Drama JesseEisenberg EdHarris ClémencePoésy MatthiasSchweighöfer BellaRamsey JonathanJakubowicz
660609,Uncorked,Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint. Drama Comedy MamoudouAthie CourtneyB.Vance NiecyNash MattMcGorry SashaCompère PrenticePenny
615177,Coffee & Kareem,A Detroit cop reluctantly teams with his girlfriend's 11-year-old son to clear his name and take down the city's most ruthless criminal. Comedy Action Crime EdHelms TarajiP.Henson TerrenceLittleGardenhigh BettyGilpin RonReacoLee MichaelDowse
446893,Trolls World Tour,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom. Family Animation Comedy Fantasy Adventure Music AnnaKendrick JustinTimberlake RonFunches RachelBloom JamesCorden WaltDohrn"
624808,Love Wedding Repeat,"While trying to make his sister's wedding day go smoothly, Jack finds himself juggling an angry ex-girlfriend, an uninvited guest with a secret, a misplaced sleep sedative, and the girl that got away in alternate versions of the same day. Comedy Romance SamClaflin OliviaMunn EleanorTomlinson FreidaPinto JoelFry DeanCraig"
637157,The Main Event,"After discovering a magical mask, an 11-year-old aspiring wrestler enters a competition to become the next WWE superstar by using special powers from a magical mask. Family Comedy SethCarr TichinaArnold AdamPally KenMarino MikeMizanin JayKaras"
546724,We Summon the Darkness,Three best friends attending a heavy-metal show cross paths with sadistic killers after they travel to a secluded country home for an after party. Horror Thriller AlexandraDaddario KeeanJohnson LoganMiller AmyForsyth AustinSwift MarcMeyers
686142,The Lost Husband,"Trying to put her life back together after the death of her husband, Libby and her children move to her estranged Aunt's goat farm in central Texas. Drama Romance LeslieBibb JoshDuhamel NoraDunn HerizenF.Guardiola KevinAlejandro VickyWight"
684420,Corona Zombies,"Ditsy damsels in distress, toilet paper famine, inept world leaders, mass-media gone wild, a virus from Hell and hordes of ghouls hungry for human flesh combine in Full Moon's maniacal horror comedy hybrid CORONA ZOMBIES! Horror Comedy CodyReneeCameron RobinSydney RussellCoker FrancoGarofalo MargitEvelynNewton CharlesBand"
653744,Sergio,"A sweeping drama set in the chaotic aftermath of the US invasion of Iraq, where the life of top UN diplomat Brazilian Sérgio Vieira de Mello hangs in the balance during the most treacherous mission of his career. Drama WagnerMoura AnadeArmas GarretDillahunt WillDalton BradleyWhitford GregBarker"
560044,The Willoughbys,"When the four Willoughby children are abandoned by their selfish parents, they must learn how to adapt their Old-Fashioned values to the contemporary world in order to create something new: The Modern Family. Animation Comedy Family WillForte MayaRudolph AlessiaCara TerryCrews MartinShort KrisPearn"
545609,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord. Action Thriller ChrisHemsworth RudhrakshJaiswal RandeepHooda GolshiftehFarahani PankajTripathi SamHargrave"
689723,Dangerous Lies,"After losing her waitressing job, Katie Franklin takes a job as a caretaker to a wealthy elderly man in his sprawling, empty Chicago estate. The two grow close, but when he unexpectedly passes away and names Katie as his sole heir, she and her husband Adam are pulled into a complex web of lies, deception, and murder. If she's going to survive, Katie will have to question everyone's motives — even the people she loves. Thriller CamilaMendes JessieT.Usher JamieChung CamGigandet SashaAlexander MichaelM.Scott"
530956,All Day and a Night,"While serving life in prison, a young man looks back at the people, the circumstances and the system that set him on the path toward his crime. Drama AshtonSanders JeffreyWright IsaiahJohn KellyJenrette ShakiraJa'naiPaye JoeRobertCole"
605804,The Wretched,"A rebellious teenage boy, struggling with his parent's imminent divorce, encounters a terrifying evil after his next-door neighbor becomes possessed by an ancient witch that feasts on children. Horror Mystery Thriller John-PaulHoward PiperCurda JamisonJones AzieTesfai KevinBigley DrewT.Pierce BrettPierce"
597219,The Half of It,"Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl. Comedy Romance Drama LeahLewis DanielDiemer AlexxisLemire EnriqueMurciano WolfgangNovogratz AliceWu"
560204,Arkansas,"Kyle and Swin live by the orders of an Arkansas-based drug kingpin named Frog, whom they've never met. But when a deal goes horribly wrong, the consequences are deadly. Crime Thriller LiamHemsworth ClarkDuke VinceVaughn JohnMalkovich EdenBrolin ClarkDuke"
482273,Valley Girl,"Set to a new wave '80s soundtrack, a pair of young lovers from different backgrounds defy their parents and friends to stay together. Comedy Romance JessicaRothe JoshWhitehouse JessieEnnis AshleighMurray ChloeBennet RachelLeeGoldenberg"
429422,Capone,"The 47-year old Al Capone, after 10 years in prison, starts suffering from dementia and comes to be haunted by his violent past. Crime Drama TomHardy LindaCardellini MattDillon KyleMacLachlan KathrineNarducci JoshTrank"
582596,The Wrong Missy,"A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person. Comedy Romance DavidSpade LaurenLapkus NickSwardson GeoffPierson JackieSandler TylerSpindel"
385103,Scoob!,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined. Animation Comedy Family Mystery AmandaSeyfried ChristinaHendricks FrankWelker MckennaGrace GinaRodriguez TonyCervone"
693158,Proximity,A young NASA JPL scientist is abducted by extraterrestrials but when no one believes his story he becomes obsessed with finding proof which leads him on a journey of discovery. Science Fiction Drama RyanMasson HighdeeKuan ChristianPrentice NomiAbadi DonScribner EricDemeusy
691812,Blood and Money,A retired veteran hunting in the Allagash backcountry of Maine discovers a dead woman with a duffle bag full of money. He soon finds himself in a web of deceit and murder. Thriller Crime Drama Action TomBerenger KristenHager PaulBen-Victor MarkSivertsen EricaMcDermott JohnBarr
513268,Body Cam,"As a police officer investigates the gruesome murder of her colleague, she discovers that a mysterious supernatural force is behind it. Horror Thriller Mystery MaryJ.Blige NatWolff DavidZayas AnikaNoniRose DavidWarshofsky MalikVitthal"
576156,The Lovebirds,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night. Comedy Action Romance IssaRae KumailNanjiani PaulSparks AnnaCamp NicholasX.Parsons MichaelShowalter"
602147,Inheritance,"The patriarch of a wealthy and powerful family suddenly passes away, leaving his wife and daughter with a shocking secret inheritance that threatens to unravel and destroy their lives. Drama Mystery Thriller LilyCollins SimonPegg ConnieNielsen ChaceCrawford PatrickWarburton VaughnStein"
686245,Survive the Night,"A disgraced doctor and his family are held hostage at their home by criminals on the run, when a robbery-gone-awry requires them to seek immediate medical attention. Action Thriller ChadMichaelMurray BruceWillis LydiaHull TylerJonOlson SheaBuckner MattEskandari"
606679,The High Note,"Set in the dazzling world of the LA music scene comes the story of Grace Davis, a superstar whose talent, and ego, have reached unbelievable heights. Maggie is Grace’s overworked personal assistant who’s stuck running errands, but still aspires to her childhood dream of becoming a music producer. When Grace’s manager presents her with a choice that could alter the course of her career, Maggie and Grace come up with a plan that could change their lives forever. Romance Comedy Music Drama DakotaJohnson TraceeEllisRoss KelvinHarrisonJr. BillPullman ZoeChao NishaGanatra"
547017,Shirley,A famous horror writer finds inspiration for her next book after she and her husband take in a young couple. Drama Thriller Mystery ElisabethMoss OdessaYoung MichaelStuhlbarg LoganLerman VictoriaPedretti JosephineDecker
339095,The Last Days of American Crime,"In the not-too-distant future, as a final response to crime and terrorism, the U.S. government plans to broadcast a signal that will make it impossible for anyone to knowingly break the law. Action Crime Thriller EdgarRamírez MichaelPitt AnnaBrewster SharltoCopley TamerBurjaq OlivierMegaton"
601844,Becky,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives. Thriller Horror Action LuluWilson KevinJames JoelMcHale RobertMaillet AmandaBrugel CaryMurnion JonathanMilott
711696,Mighty Oak,"Gina Jackson's life is shattered when her brother and lead vocalist of the band Army of Love, Vaughn, is killed in a tragic accident. Ten years later, young guitar prodigy Oak Scoggins enters her orbit, and she becomes convinced that this young man is the reincarnation of Vaughn. But is he? Comedy Drama JanelParrish AlexaPenaVega CarlosPenaVega TommyRagen LeviDylan SeanMcNamara"
513584,Think Like a Dog,"A 12-year-old tech prodigy, whose science experiment goes awry, forges a telepathic connection with his best friend, Henry-his dog! The duo join forces and use their unique perspectives on life to comically overcome complications of family and school. Family Comedy Drama GabrielBateman ToddStashwick JoshDuhamel MeganFox KunalNayyar GilJunger"
